file_name,function_code,description
stm32_file_397.c,"static int app_collect_task_entry()
{
    Init_E53_SC2();
    while (1)
    {
        E53_SC2_Read_Data();
        printf(""\\r\\n******************************Temperature      is  %d\\r\\n"", (int)E53_SC2_Data.Temperature);
        printf(""\\r\\n******************************Accel[0]         is  %d\\r\\n"", (int)E53_SC2_Data.Accel[0]);
        printf(""\\r\\n******************************Accel[1]         is  %d\\r\\n"", (int)E53_SC2_Data.Accel[1]);
        printf(""\\r\\n******************************Accel[2]         is  %d\\r\\n"", (int)E53_SC2_Data.Accel[2]);
        if( X == 0 && Y == 0 && Z == 0)
        {
            X = (int)E53_SC2_Data.Accel[0];
            Y = (int)E53_SC2_Data.Accel[1];
            Z = (int)E53_SC2_Data.Accel[2];
        }
        else
        {
            if(X+100<E53_SC2_Data.Accel[0]||X-100>E53_SC2_Data.Accel[0]||Y+100<E53_SC2_Data.Accel[1]||Y-100>E53_SC2_Data.Accel[1]||Z+100<E53_SC2_Data.Accel[2]||Z-100>E53_SC2_Data.Accel[2])
            {
                HAL_GPIO_WritePin(GPIOB,GPIO_PIN_8,GPIO_PIN_SET);
                HAL_GPIO_WritePin(GPIOB,GPIO_PIN_9,GPIO_PIN_RESET);
                Manhole_Cover.Status[0] = ' ';
                Manhole_Cover.Status[1] = 'T';
                Manhole_Cover.Status[2] = 'i';
                Manhole_Cover.Status[3] = 'l';
                Manhole_Cover.Status[4] = 't';
            }
            else
            {
                HAL_GPIO_WritePin(GPIOB,GPIO_PIN_8,GPIO_PIN_RESET);
                HAL_GPIO_WritePin(GPIOB,GPIO_PIN_9,GPIO_PIN_SET);
                Manhole_Cover.Status[0] = 'L';
                Manhole_Cover.Status[1] = 'e';
                Manhole_Cover.Status[2] = 'v';
                Manhole_Cover.Status[3] = 'e';
                Manhole_Cover.Status[4] = 'l';
            }
        }
		LCD_ShowString(10, 135, 200, 16, 16, ""Temperature:"");
		LCD_ShowNum(140, 135, (int)E53_SC2_Data.Temperature, 5, 16);
		LCD_ShowString(10, 160, 200, 16, 16, ""Acce_X:"");
		LCD_ShowNum(140, 160, (int)E53_SC2_Data.Accel[0], 5, 16);
		LCD_ShowString(10, 185, 200, 16, 16, ""Acce_Y:"");
		LCD_ShowNum(140, 185, (int)E53_SC2_Data.Accel[1], 5, 16);
		LCD_ShowString(10, 210, 200, 16, 16, ""Acce_Z:"");
		LCD_ShowNum(140, 210, (int)E53_SC2_Data.Accel[2], 5, 16);
        osal_task_sleep(2*1000);
    }
    return 0;
}","This function initializes an E53_SC2 sensor, continuously reads its data for temperature and acceleration, and displays the readings on a LCD screen. It also checks if the acceleration values are within a certain range of previously stored values, and controls two GPIO pins based on this comparison, setting the state of a 'Manhole_Cover' variable accordingly."
stm32_file_397.c,"int standard_app_demo_main()
{
	LCD_Clear(BLACK);
	POINT_COLOR = GREEN;
	LCD_ShowString(10, 10, 200, 16, 24, ""Welcome to BearPi"");
	LCD_ShowString(30, 40, 200, 16, 24, ""Manhole Demo"");
	LCD_ShowString(10, 80, 200, 16, 16, ""NCDP_IP:"");
	LCD_ShowString(80, 80, 200, 16, 16, cn_app_server);
	LCD_ShowString(10, 110, 200, 16, 16, ""NCDP_PORT:"");
	LCD_ShowString(100, 110, 200, 16, 16, cn_app_port);
	osal_semp_create(&s_rcv_sync,1,0);
    osal_task_create(""app_collect"",app_collect_task_entry,NULL,0x400,NULL,3);
    osal_task_create(""app_report"",app_report_task_entry,NULL,0x1000,NULL,2);
    return 0;
}","This function initializes an LCD display, sets text color, displays welcome message, and displays network configuration details on the LCD. It also creates two tasks for data collection and reporting using the OSAL task creation function."
stm32_file_398.c,"bool uartInit(void)
{
  for (int i=0; i<UART_MAX_CH; i++)
  {
    uart_tbl[i].is_open = false;
    uart_tbl[i].baud = 57600;
  }
  return true;
}","The `uartInit` function initializes UART channels by setting their status to closed and default baud rate, without explicitly calling any specific hardware initialization functions."
stm32_file_398.c,"bool uartOpen(uint8_t ch, uint32_t baud)
{
  bool ret = false;
  switch(ch)
  {
    case _DEF_UART1:
      uart_tbl[ch].p_huart   = &huart3;
      uart_tbl[ch].p_hdma_rx = &hdma_usart3_rx;
      uart_tbl[ch].p_huart->Instance         = USART3;
      uart_tbl[ch].p_huart->Init.BaudRate    = baud;
      uart_tbl[ch].p_huart->Init.WordLength  = UART_WORDLENGTH_8B;
      uart_tbl[ch].p_huart->Init.StopBits    = UART_STOPBITS_1;
      uart_tbl[ch].p_huart->Init.Parity      = UART_PARITY_NONE;
      uart_tbl[ch].p_huart->Init.Mode        = UART_MODE_TX_RX;
      uart_tbl[ch].p_huart->Init.HwFlowCtl   = UART_HWCONTROL_NONE;
      uart_tbl[ch].p_huart->Init.OverSampling= UART_OVERSAMPLING_16;
      HAL_UART_DeInit(uart_tbl[ch].p_huart);
      qbufferCreate(&uart_tbl[ch].qbuffer, &rx_buf[0][0], UART_MAX_BUF_SIZE);
      __HAL_RCC_DMA1_CLK_ENABLE();
      if (HAL_UART_Init(uart_tbl[ch].p_huart) != HAL_OK)
      {
        ret = false;
      }
      else
      {
        ret = true;
        uart_tbl[ch].is_open = true;
        if(HAL_UART_Receive_DMA(uart_tbl[ch].p_huart, (uint8_t *)&rx_buf[0][0], UART_MAX_BUF_SIZE) != HAL_OK)
        {
          ret = false;
        }
        uart_tbl[ch].qbuffer.in  = uart_tbl[ch].qbuffer.len -  ((DMA_Stream_TypeDef *)hdma_usart3_rx.Instance)->NDTR;
        uart_tbl[ch].qbuffer.out = uart_tbl[ch].qbuffer.in;
      }
      break;
  }
  return ret;
}","This function initializes a UART (Universal Asynchronous Receiver/Transmitter) hardware instance on the STM32 microcontroller by configuring its settings such as baud rate, word length, stop bits, parity, mode, and over-sampling, using HAL_UART_Init() function. It also enables DMA (Direct Memory Access) for receiving data using HAL_UART_Receive_DMA()."
stm32_file_398.c,"bool uartClose(uint8_t ch)
{
  return true;
}","This function `uartClose` appears to be a user-defined function that signals successful closure of a UART (Universal Asynchronous Receiver/Transmitter) communication channel when it returns `true`. No specific STM32 or HAL functions are explicitly called within this code snippet, suggesting that any necessary initialization, input/output, interrupt handling, or error management has likely been handled elsewhere in the program."
stm32_file_398.c,"uint32_t uartAvailable(uint8_t ch)
{
  uint32_t ret = 0;
  switch(ch)
  {
    case _DEF_UART1:
      uart_tbl[ch].qbuffer.in = (uart_tbl[ch].qbuffer.len - ((DMA_Stream_TypeDef *)uart_tbl[ch].p_hdma_rx->Instance)->NDTR);
      ret = qbufferAvailable(&uart_tbl[ch].qbuffer);
      break;
  }
  return ret;
}","This function calculates the number of available bytes in a UART1 queue for incoming data, using DMA-related information from an STM32 peripheral (`DMA_Stream_TypeDef *uart_tbl[ch].p_hdma_rx->Instance`) and its length (`uart_tbl[ch].qbuffer.len`). It does not perform any hardware initialization, input/output, interrupt handling, or error management explicitly in this code snippet."
stm32_file_398.c,"uint8_t uartRead(uint8_t ch)
{
  uint8_t ret = 0;
  switch(ch)
  {
    case _DEF_UART1:
      qbufferRead(&uart_tbl[ch].qbuffer, &ret, 1);
      break;
  }
  return ret;
}","This function reads a byte from a UART buffer associated with a specific UART instance (_DEF_UART1 in this case). It does so by using the `qbufferRead` function, which is presumably part of a queue management library for handling data in FIFO (First-In, First-Out) fashion."
stm32_file_398.c,"uint32_t uartWrite(uint8_t ch, uint8_t *p_data, uint32_t length)
{
  uint32_t ret = 0;
  switch(ch)
  {
    case _DEF_UART1:
      if (HAL_UART_Transmit(uart_tbl[ch].p_huart, p_data, length, 100) == HAL_OK)
      {
        ret = length;
      }
      break;
  }
  return ret;
}","This function `uartWrite` is responsible for transmitting a given data buffer over UART1 hardware. It utilizes the `HAL_UART_Transmit()` function from the STM32 HAL library to perform the transmission, with a timeout of 100 milliseconds."
stm32_file_398.c,"uint32_t uartPrintf(uint8_t ch, char *fmt, ...)
{
  char buf[256];
  va_list args;
  int len;
  uint32_t ret;
  va_start(args, fmt);
  len = vsnprintf(buf, 256, fmt, args);
  ret = uartWrite(ch, (uint8_t *)buf, len);
  va_end(args);
  return ret;
}","The `uartPrintf` function is used for transmitting a formatted string over a UART (Universal Asynchronous Receiver/Transmitter) interface. It utilizes the `vsnprintf` function to format the string using a variable argument list, and then calls the `uartWrite` function to transmit the resulting data."
stm32_file_398.c,"uint32_t uartGetBaud(uint8_t ch)
{
  uint32_t ret = 0;
  switch(ch)
  {
    case _DEF_UART1:
      ret = uart_tbl[ch].baud;
      break;
  }
  return ret;
}","This function retrieves the baud rate value associated with a specified UART (Universal Asynchronous Receiver/Transmitter) channel in an STM32 system, without performing any hardware initialization, input/output, interrupt handling, or error management tasks. The specific HAL (Hardware Abstraction Layer) function called is `uart_tbl[ch].baud`, but the code does not indicate any other explicit calls to STM32 functions."
stm32_file_398.c,"void HAL_UART_ErrorCallback(UART_HandleTypeDef *huart)
{
  if (huart->Instance == USART1)
  {
  }
}","The function `HAL_UART_ErrorCallback` is an error handling routine for the USART1 hardware UART peripheral on an STM32 microcontroller. It does not perform any explicit initialization, input/output, or interrupt handling but gets triggered when an error occurs in the specified UART instance (USART1)."
stm32_file_398.c,"void HAL_UART_RxCpltCallback(UART_HandleTypeDef *huart)
{

  if (huart->Instance == USART1)
  {
    qbufferWrite(&qbuffer[_DEF_UART2], &rx_data[_DEF_UART2], 1);
    HAL_UART_Receive_IT(&huart1, (uint8_t *)&rx_data[_DEF_UART2], 1);
  }

}","This function handles an UART1 receive complete interrupt event by writing received data to a queue and initiating another receive operation in interrupt mode. Specifically, it uses the `HAL_UART_Receive_IT` function for STM32 UART1 instance."
stm32_file_398.c,"void HAL_UART_MspInit(UART_HandleTypeDef* uartHandle)
{
  GPIO_InitTypeDef GPIO_InitStruct = {0};
  if(uartHandle->Instance==USART3)
  {
    __HAL_RCC_USART3_CLK_ENABLE();
    __HAL_RCC_GPIOD_CLK_ENABLE();
    GPIO_InitStruct.Pin = GPIO_PIN_8|GPIO_PIN_9;
    GPIO_InitStruct.Mode = GPIO_MODE_AF_PP;
    GPIO_InitStruct.Pull = GPIO_NOPULL;
    GPIO_InitStruct.Speed = GPIO_SPEED_FREQ_LOW;
    GPIO_InitStruct.Alternate = GPIO_AF7_USART3;
    HAL_GPIO_Init(GPIOD, &GPIO_InitStruct);
    hdma_usart3_rx.Instance = DMA1_Stream0;
    hdma_usart3_rx.Init.Request = DMA_REQUEST_USART3_RX;
    hdma_usart3_rx.Init.Direction = DMA_PERIPH_TO_MEMORY;
    hdma_usart3_rx.Init.PeriphInc = DMA_PINC_DISABLE;
    hdma_usart3_rx.Init.MemInc = DMA_MINC_ENABLE;
    hdma_usart3_rx.Init.PeriphDataAlignment = DMA_PDATAALIGN_BYTE;
    hdma_usart3_rx.Init.MemDataAlignment = DMA_MDATAALIGN_BYTE;
    hdma_usart3_rx.Init.Mode = DMA_CIRCULAR;
    hdma_usart3_rx.Init.Priority = DMA_PRIORITY_LOW;
    hdma_usart3_rx.Init.FIFOMode = DMA_FIFOMODE_DISABLE;
    if (HAL_DMA_Init(&hdma_usart3_rx) != HAL_OK)
    {
      Error_Handler();
    }
    __HAL_LINKDMA(uartHandle,hdmarx,hdma_usart3_rx);
  }
}","This function initializes the USART3 hardware by enabling its clock, enabling the relevant GPIO clock, configuring the associated pins for alternate function (AF) push-pull output mode, and setting up a DMA stream for receiving data on USART3."
stm32_file_398.c,"void HAL_UART_MspDeInit(UART_HandleTypeDef* uartHandle)
{
  if(uartHandle->Instance==USART3)
  {
    __HAL_RCC_USART3_CLK_DISABLE();
    HAL_GPIO_DeInit(GPIOD, GPIO_PIN_8|GPIO_PIN_9);
    HAL_DMA_DeInit(uartHandle->hdmarx);
  }
}","This function disables the USART3 hardware clock, deinitializes the associated GPIO pins 8 and 9 on GPIOD, and deinitializes the DMA associated with the UART handle, in the context of STM32 hardware initialization related to UART communication."
stm32_file_399.c,"int main(void)
{
  HAL_Init();
  SystemClock_Config();
  MX_GPIO_Init();
  MX_DMA_Init();
  MX_I2C1_Init();
  MX_USART2_UART_Init();
  while (1)
  {
	  StateMachineHandle();
  }
}","This function initializes various hardware components of an STM32 microcontroller, including clocks (SystemClock_Config), GPIO pins (MX_GPIO_Init), DMA channels (MX_DMA_Init), I2C peripheral (MX_I2C1_Init), and USART2 UART (MX_USART2_UART_Init). After initialization, it enters an infinite loop where the StateMachineHandle function is called repeatedly."
stm32_file_399.c,"void SystemClock_Config(void)
{
  RCC_OscInitTypeDef RCC_OscInitStruct = {0};
  RCC_ClkInitTypeDef RCC_ClkInitStruct = {0};
  RCC_PeriphCLKInitTypeDef PeriphClkInit = {0};
  RCC_OscInitStruct.OscillatorType = RCC_OSCILLATORTYPE_HSI|RCC_OSCILLATORTYPE_HSE;
  RCC_OscInitStruct.HSEState = RCC_HSE_ON;
  RCC_OscInitStruct.HSIState = RCC_HSI_ON;
  RCC_OscInitStruct.HSICalibrationValue = RCC_HSICALIBRATION_DEFAULT;
  RCC_OscInitStruct.PLL.PLLState = RCC_PLL_ON;
  RCC_OscInitStruct.PLL.PLLSource = RCC_PLLSOURCE_HSE;
  RCC_OscInitStruct.PLL.PLLMUL = RCC_PLL_MUL9;
  RCC_OscInitStruct.PLL.PREDIV = RCC_PREDIV_DIV1;
  if (HAL_RCC_OscConfig(&RCC_OscInitStruct) != HAL_OK)
  {
    Error_Handler();
  }
  RCC_ClkInitStruct.ClockType = RCC_CLOCKTYPE_HCLK|RCC_CLOCKTYPE_SYSCLK
                              |RCC_CLOCKTYPE_PCLK1|RCC_CLOCKTYPE_PCLK2;
  RCC_ClkInitStruct.SYSCLKSource = RCC_SYSCLKSOURCE_PLLCLK;
  RCC_ClkInitStruct.AHBCLKDivider = RCC_SYSCLK_DIV1;
  RCC_ClkInitStruct.APB1CLKDivider = RCC_HCLK_DIV2;
  RCC_ClkInitStruct.APB2CLKDivider = RCC_HCLK_DIV1;
  if (HAL_RCC_ClockConfig(&RCC_ClkInitStruct, FLASH_LATENCY_2) != HAL_OK)
  {
    Error_Handler();
  }
  PeriphClkInit.PeriphClockSelection = RCC_PERIPHCLK_USART2|RCC_PERIPHCLK_I2C1;
  PeriphClkInit.Usart2ClockSelection = RCC_USART2CLKSOURCE_PCLK1;
  PeriphClkInit.I2c1ClockSelection = RCC_I2C1CLKSOURCE_HSI;
  if (HAL_RCCEx_PeriphCLKConfig(&PeriphClkInit) != HAL_OK)
  {
    Error_Handler();
  }
}","This function configures the system clock by initializing various clock sources like HSI, HSE, and PLL, setting up the clock distribution to HCLK, SYSCLK, PCLK1, and PCLK2, and configuring peripheral clocks for USART2 and I2C1 using STM32's HAL functions such as `HAL_RCC_OscConfig`, `HAL_RCC_ClockConfig`, and `HAL_RCCEx_PeriphCLKConfig`."
stm32_file_399.c,"void Error_Handler(void)
{
  __disable_irq();
  while (1)
  {
  }
}","The `Error_Handler` function is designed to halt the execution of the program when an error occurs, disabling interrupts and entering an infinite loop, which prevents further processing. No specific STM32 or HAL functions are called within this code snippet."
stm32_file_399.c,"void assert_failed(uint8_t *file, uint32_t line)
{
}","This function, `assert_failed`, is an assertion failure handler that gets triggered when an assertion in the code evaluates to false. It does not have a direct role in hardware initialization, input/output, interrupt handling, or error management as there are no explicit calls to specific HAL or STM32 functions for these purposes within this function."
stm32_file_4.c,"int main(void)
{
  MPU_Config();
  CPU_CACHE_Enable();
  HAL_Init();
  SystemClock_Config();
  BSP_LED_Init(LED3);
  TimMasterHandle.Instance = TIM1;
  TimSlave1Handle.Instance = TIM3;
  TimSlave2Handle.Instance = TIM4;
  TimMasterHandle.Init.Period            = 255;
  TimMasterHandle.Init.Prescaler         = 0;
  TimMasterHandle.Init.ClockDivision     = 0;
  TimMasterHandle.Init.CounterMode       = TIM_COUNTERMODE_UP;
  TimMasterHandle.Init.RepetitionCounter = 4;
  TimMasterHandle.Init.AutoReloadPreload = TIM_AUTORELOAD_PRELOAD_DISABLE;
  if (HAL_TIM_PWM_Init(&TimMasterHandle) != HAL_OK)
  {
    Error_Handler();
  }
  sOCConfig.OCMode       = TIM_OCMODE_PWM1;
  sOCConfig.OCPolarity   = TIM_OCPOLARITY_HIGH;
  sOCConfig.Pulse        = 127;
  sOCConfig.OCNPolarity  = TIM_OCNPOLARITY_HIGH;
  sOCConfig.OCFastMode   = TIM_OCFAST_DISABLE;
  sOCConfig.OCIdleState  = TIM_OCIDLESTATE_RESET;
  sOCConfig.OCNIdleState = TIM_OCNIDLESTATE_RESET;
  if (HAL_TIM_PWM_ConfigChannel(&TimMasterHandle, &sOCConfig, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  sMasterConfig.MasterOutputTrigger = TIM_TRGO_UPDATE;
  sMasterConfig.MasterSlaveMode     = TIM_MASTERSLAVEMODE_ENABLE;
  if (HAL_TIMEx_MasterConfigSynchronization(&TimMasterHandle, &sMasterConfig) != HAL_OK)
  {
    Error_Handler();
  }
  TimSlave1Handle.Init.Period            = 2;
  TimSlave1Handle.Init.Prescaler         = 0;
  TimSlave1Handle.Init.ClockDivision     = 0;
  TimSlave1Handle.Init.CounterMode       = TIM_COUNTERMODE_UP;
  TimSlave1Handle.Init.RepetitionCounter = 0;
  TimSlave1Handle.Init.AutoReloadPreload = TIM_AUTORELOAD_PRELOAD_DISABLE;
  if (HAL_TIM_PWM_Init(&TimSlave1Handle) != HAL_OK)
  {
    Error_Handler();
  }
  sOCConfig.OCMode     = TIM_OCMODE_PWM1;
  sOCConfig.OCPolarity = TIM_OCPOLARITY_HIGH;
  sOCConfig.Pulse = 1;
  if (HAL_TIM_PWM_ConfigChannel(&TimSlave1Handle, &sOCConfig, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  sSlaveConfig.SlaveMode        = TIM_SLAVEMODE_GATED;
  sSlaveConfig.InputTrigger     = TIM_TS_ITR0;
  sSlaveConfig.TriggerPolarity  = TIM_TRIGGERPOLARITY_NONINVERTED;
  sSlaveConfig.TriggerPrescaler = TIM_TRIGGERPRESCALER_DIV1;
  sSlaveConfig.TriggerFilter    = 0;
  if (HAL_TIM_SlaveConfigSynchronization(&TimSlave1Handle, &sSlaveConfig) != HAL_OK)
  {
    Error_Handler();
  }
  TimSlave2Handle.Init.Period            = 1;
  TimSlave2Handle.Init.Prescaler         = 0;
  TimSlave2Handle.Init.ClockDivision     = 0;
  TimSlave2Handle.Init.CounterMode       = TIM_COUNTERMODE_UP;
  TimSlave2Handle.Init.RepetitionCounter = 0;
  TimSlave2Handle.Init.AutoReloadPreload = TIM_AUTORELOAD_PRELOAD_DISABLE;
  if (HAL_TIM_PWM_Init(&TimSlave2Handle) != HAL_OK)
  {
    Error_Handler();
  }
  sOCConfig.OCMode     = TIM_OCMODE_PWM1;
  sOCConfig.OCPolarity = TIM_OCPOLARITY_HIGH;
  sOCConfig.Pulse = 1;
  if (HAL_TIM_PWM_ConfigChannel(&TimSlave2Handle, &sOCConfig, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  sSlaveConfig.SlaveMode     = TIM_SLAVEMODE_GATED;
  sSlaveConfig.InputTrigger  = TIM_TS_ITR0;
  if (HAL_TIM_SlaveConfigSynchronization(&TimSlave2Handle, &sSlaveConfig) != HAL_OK)
  {
    Error_Handler();
  }
  if (HAL_TIM_PWM_Start(&TimMasterHandle, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  if (HAL_TIM_PWM_Start(&TimSlave1Handle, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  if (HAL_TIM_PWM_Start(&TimSlave2Handle, TIM_CHANNEL_1) != HAL_OK)
  {
    Error_Handler();
  }
  while (1)
  {
  }
}","This function initializes hardware components for a PWM signal generation system on an STM32 microcontroller. It configures three timers (TIM1, TIM3, TIM4), sets their periods, pulse widths, and modes, and starts the PWM signals on their respective channels."
